Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-03-15,ICICIBANK,EQ,387.9,388.85,398.25,388.1,395.8,395.3,394.71,31466545,1.242E+15,175791,17918072,0.5694
2019-03-15,AXISBANK,EQ,740.6,742.95,748.95,731.7,736.5,735.1,739.7,14560368,1.07703E+15,155385,9011499,0.6189
2019-03-15,HDFCBANK,EQ,2224.75,2231,2259.9,2228.05,2258,2253,2247.38,3190772,7.17089E+14,155151,1979190,0.6203
2019-03-18,ICICIBANK,EQ,395.3,396.25,399.9,393.5,399.65,398.05,396.52,21220626,8.41447E+14,114855,10417595,0.4909
2019-03-18,AXISBANK,EQ,735.1,741,756,740.25,754.4,751.6,748.39,9823043,7.35145E+14,125832,2474319,0.2519
2019-03-18,HDFCBANK,EQ,2253,2261.9,2291.65,2247,2270,2261.45,2266.32,3589680,8.13538E+14,186267,2144212,0.5973
2019-03-19,ICICIBANK,EQ,398.05,398.4,400.95,393.9,397.85,398.4,398.15,11670392,4.64658E+14,105497,5082413,0.4355
2019-03-19,AXISBANK,EQ,751.6,755,763,749.05,761.2,760.9,755,8818172,6.65769E+14,137174,2761653,0.3132
2019-03-19,HDFCBANK,EQ,2261.45,2269.5,2275.9,2251,2268,2267.75,2262.32,2989498,6.7632E+14,149528,2024488,0.6772
2019-03-20,ICICIBANK,EQ,398.4,397.6,398.15,392.2,393.9,392.9,394.49,14181408,5.59442E+14,90450,8771151,0.6185
2019-03-20,AXISBANK,EQ,760.9,760.75,767,754.35,754.5,755.75,760.04,9758274,7.41665E+14,129227,4690728,0.4807
2019-03-20,HDFCBANK,EQ,2267.75,2269,2300,2261.05,2299,2299,2287.11,2927998,6.69666E+14,154406,1770484,0.6047
2019-03-22,ICICIBANK,EQ,392.9,394.45,396.3,390,391.45,391.8,392.9,17409249,6.84012E+14,126720,8503744,0.4885
2019-03-22,AXISBANK,EQ,755.75,764.7,765.9,735.55,760.5,757.05,761.25,10355078,7.88282E+14,157763,3424843,0.3307
2019-03-22,HDFCBANK,EQ,2299,2300,2307,2270.8,2275.1,2276.15,2284.13,7600970,1.73616E+15,136216,2085675,0.2744
2019-03-25,ICICIBANK,EQ,391.8,387.95,387.95,382.5,383.4,383.5,384.41,12345034,4.74554E+14,111683,7813415,0.6329
2019-03-25,AXISBANK,EQ,757.05,752.7,755,741.15,745.35,745.7,746.5,7130411,5.32286E+14,132196,4197763,0.5887
2019-03-25,HDFCBANK,EQ,2276.15,2260,2287.85,2253,2278,2281.3,2270.95,2299815,5.22275E+14,103519,1528011,0.6644
2019-03-26,ICICIBANK,EQ,383.5,384.95,395.5,383.4,394.7,394.1,389.46,14063632,5.47721E+14,119816,6312524,0.4489
2019-03-26,AXISBANK,EQ,745.7,747.4,760.95,741.65,760.7,757.1,748.08,7300104,5.46103E+14,91613,3490791,0.4782
2019-03-26,HDFCBANK,EQ,2281.3,2275.9,2315,2272.6,2313.5,2311.35,2293.76,2946712,6.75906E+14,106093,1878614,0.6375
2019-03-27,ICICIBANK,EQ,394.1,395.4,398.45,390.15,392.5,393.2,394.23,17950017,7.07635E+14,131353,7032321,0.3918
2019-03-27,AXISBANK,EQ,757.1,761.3,770,755.85,760.5,759.3,763.68,7456768,5.69456E+14,126211,2153100,0.2887
2019-03-27,HDFCBANK,EQ,2311.35,2318.55,2328.05,2279.05,2301,2299.45,2306.72,3471325,8.00736E+14,186247,2016772,0.581
2019-03-28,ICICIBANK,EQ,393.2,392.75,401.9,392.75,399.05,400.55,398.93,23117485,9.22233E+14,142957,14896983,0.6444
2019-03-28,AXISBANK,EQ,759.3,761.1,787.65,757.15,775.8,780.7,775.22,16643818,1.29027E+15,175012,10598619,0.6368
2019-03-28,HDFCBANK,EQ,2299.45,2298.8,2325,2287.85,2308,2302.8,2304.15,4888582,1.1264E+15,149850,3132999,0.6409
2019-03-29,ICICIBANK,EQ,400.55,402.15,402.4,395.1,399.1,400.5,399.11,18813782,7.50869E+14,151307,9871710,0.5247
2019-03-29,AXISBANK,EQ,780.7,777,781.35,767.6,775.2,777.25,774.91,9661906,7.48712E+14,139573,5328520,0.5515
2019-03-29,HDFCBANK,EQ,2302.8,2304.6,2325,2294,2316,2318.9,2308.98,2986742,6.89634E+14,116289,1706050,0.5712
2019-04-01,ICICIBANK,EQ,400.5,401.45,409.55,395.75,397,398.25,404.53,16106604,6.51553E+14,161156,6406131,0.3977
2019-04-01,AXISBANK,EQ,777.25,780.95,783,760.6,762.5,765.6,773.8,6021202,4.65918E+14,133059,2504426,0.4159
2019-04-01,HDFCBANK,EQ,2318.9,2325.25,2332,2304.6,2306.85,2311.8,2320.63,2411769,5.59684E+14,131919,1528605,0.6338
2019-04-02,ICICIBANK,EQ,398.25,400,400,393.45,398.55,397.15,395.93,13010810,5.15141E+14,143555,6427628,0.494
2019-04-02,AXISBANK,EQ,765.6,769.15,774.95,761,769.6,767.4,767.54,6592678,5.06013E+14,134601,2621860,0.3977
2019-04-02,HDFCBANK,EQ,2311.8,2320,2320,2285.45,2299,2294.85,2296.22,2727624,6.26324E+14,128611,1622376,0.5948
2019-04-03,ICICIBANK,EQ,397.15,399,402.8,390.65,392.55,392.1,397.01,12317200,4.89003E+14,102453,5750609,0.4669
2019-04-03,AXISBANK,EQ,767.4,770,772.75,758.7,761.2,761.5,765.37,5591613,4.27968E+14,88359,2352445,0.4207
2019-04-03,HDFCBANK,EQ,2294.85,2292.1,2316,2288.25,2289,2292.75,2303.77,1914863,4.4114E+14,87245,1110816,0.5801
2019-04-04,ICICIBANK,EQ,392.1,394.4,395.7,387.3,388.9,388.75,391,14521564,5.67793E+14,132792,6585953,0.4535
2019-04-04,AXISBANK,EQ,761.5,763,771.9,760,762.1,762.15,765.19,7009879,5.36391E+14,176090,3084385,0.44
2019-04-04,HDFCBANK,EQ,2292.75,2292.75,2313,2280,2287.8,2283.95,2293.66,2302888,5.28204E+14,91238,1254011,0.5445
2019-04-05,ICICIBANK,EQ,388.75,389.25,392.5,385.6,391.75,390.55,388.82,10853927,4.22019E+14,111727,4629400,0.4265
2019-04-05,AXISBANK,EQ,762.15,763.95,768.75,756.1,764,762.2,762.23,5343947,4.07332E+14,124812,1913964,0.3582
2019-04-05,HDFCBANK,EQ,2283.95,2287.8,2313.75,2282,2310,2305.6,2293.19,2087795,4.7877E+14,109654,1253299,0.6003
2019-04-08,ICICIBANK,EQ,390.55,391.45,391.45,385,387.15,387.1,388.41,6305407,2.44906E+14,78174,1983500,0.3146
2019-04-08,AXISBANK,EQ,762.2,764.3,768,748.55,755,754.6,755.77,4918795,3.71749E+14,109471,1820994,0.3702
2019-04-08,HDFCBANK,EQ,2305.6,2319,2322.95,2280.1,2289.2,2289.4,2298.32,1599533,3.67624E+14,84319,911001,0.5695
2019-04-09,ICICIBANK,EQ,387.1,387.4,398.35,387.15,397.15,397.15,392.6,13206348,5.18479E+14,129055,5426239,0.4109
2019-04-09,AXISBANK,EQ,754.6,755,766,751,765.55,763.4,756.66,5483424,4.14909E+14,151206,2689006,0.4904
2019-04-09,HDFCBANK,EQ,2289.4,2296.6,2303,2267,2290,2287.25,2283.13,2694400,6.15166E+14,97805,1860351,0.6905
2019-04-10,HDFCBANK,EQ,2287.25,2250,2284,2231,2236.9,2237.35,2244.54,27032175,6.06749E+15,194475,12397749,0.4586
2019-04-10,ICICIBANK,EQ,397.15,395.55,398.8,392.7,393.5,394.2,395.63,14000018,5.53886E+14,100370,7169679,0.5121
2019-04-10,AXISBANK,EQ,763.4,761.25,767.9,758,760.5,760.85,762.81,5933250,4.52594E+14,97354,2897970,0.4884
2019-04-11,ICICIBANK,EQ,394.2,394.5,394.5,387.55,390,390.05,390.26,8704774,3.39711E+14,101453,3748695,0.4306
2019-04-11,AXISBANK,EQ,760.85,760.5,761.35,747,751.25,752.3,753.92,5365803,4.04536E+14,118983,2320339,0.4324
2019-04-11,HDFCBANK,EQ,2237.35,2244.9,2263,2236.95,2258.6,2257.5,2252.26,2198325,4.9512E+14,82062,1148516,0.5225
2019-04-12,ICICIBANK,EQ,390.05,390.6,395.55,388.25,393.45,394.6,392.26,7035256,2.75966E+14,66730,2620504,0.3725
2019-04-12,AXISBANK,EQ,752.3,753.4,766.75,751.6,762.2,764.35,759.61,4671869,3.54878E+14,87209,1500857,0.3213
2019-04-12,HDFCBANK,EQ,2257.5,2252.1,2272.2,2252.1,2257,2265.25,2262.61,2292611,5.18729E+14,107144,1507969,0.6578
2019-04-15,ICICIBANK,EQ,394.6,394.2,396.95,391.8,392.6,392.75,394.89,9770752,3.85842E+14,90163,4355459,0.4458
2019-04-15,AXISBANK,EQ,764.35,764,770.2,760,763.2,762.85,765.61,3707106,2.8382E+14,56024,1268229,0.3421
2019-04-15,HDFCBANK,EQ,2265.25,2270,2292.9,2264.35,2280.3,2288.8,2281.07,2554945,5.82802E+14,115323,1827587,0.7153
2019-04-16,ICICIBANK,EQ,392.75,397.5,408.4,397.5,407.95,407,404.8,24487788,9.91258E+14,225994,7763656,0.317
2019-04-16,AXISBANK,EQ,762.85,765.1,776,765.1,775,771.1,771.42,7088601,5.4683E+14,143014,3433223,0.4843
2019-04-16,HDFCBANK,EQ,2288.8,2290.95,2309.9,2280.3,2307,2305.05,2297.97,2068444,4.75321E+14,93271,1228448,0.5939
2019-04-18,ICICIBANK,EQ,407,411,411,402.6,403.35,404.4,406.69,18660434,7.58909E+14,138933,9156839,0.4907
2019-04-18,AXISBANK,EQ,771.1,778.4,779,769,770.05,771.2,773.41,6098041,4.71626E+14,105977,2296796,0.3766
2019-04-18,HDFCBANK,EQ,2305.05,2313,2315.05,2288,2293,2293.65,2303.58,2653714,6.11305E+14,113419,1811847,0.6828
2019-04-22,ICICIBANK,EQ,404.4,404.25,404.6,393.7,394.75,394.5,398.24,10493872,4.17911E+14,127031,4743671,0.452
2019-04-22,HDFCBANK,EQ,2293.65,2325,2325,2261,2266.9,2268.7,2286.36,5245105,1.19922E+15,153509,2221248,0.4235
2019-04-22,AXISBANK,EQ,771.2,768.9,768.9,750.55,755.05,755.5,756.86,4185156,3.16758E+14,126082,1531017,0.3658
2019-04-23,ICICIBANK,EQ,394.5,396.1,399.95,393.6,397,396.5,397.18,10203957,4.05277E+14,130061,4305199,0.4219
2019-04-23,AXISBANK,EQ,755.5,757.45,759.3,749,753.1,753.25,754.35,5098170,3.84579E+14,120551,1790023,0.3511
2019-04-23,HDFCBANK,EQ,2268.7,2277.55,2290,2241.6,2247.3,2245.3,2264.62,3820600,8.65219E+14,157421,2121251,0.5552
2019-04-24,ICICIBANK,EQ,396.5,397.1,402.65,393.45,401.6,401.1,397.78,11397163,4.53361E+14,143131,5873939,0.5154
2019-04-24,AXISBANK,EQ,753.25,754.7,755.7,738.35,750.9,752.85,747.73,7825049,5.85099E+14,122901,3424580,0.4376
2019-04-24,HDFCBANK,EQ,2245.3,2250,2283.9,2247.05,2280.95,2279.75,2263.98,3088532,6.99237E+14,168685,1846136,0.5977
2019-04-25,ICICIBANK,EQ,401.1,400.9,402.4,394.3,395.65,395.4,398.27,16524091,6.58104E+14,116341,9211462,0.5575
2019-04-25,AXISBANK,EQ,752.85,754,758.55,738.55,741.3,740.9,747.98,10282068,7.69081E+14,134676,4787136,0.4656
2019-04-25,HDFCBANK,EQ,2279.75,2286.9,2298.8,2257.95,2262.25,2263.45,2274.13,4521659,1.02828E+15,129865,3059269,0.6766
2019-04-26,AXISBANK,EQ,740.9,762,765.15,747.25,757.4,759.9,756.85,23294204,1.76303E+15,237793,8979081,0.3855
2019-04-26,ICICIBANK,EQ,395.4,400,408,394.25,407.2,407.2,402.32,14286163,5.74756E+14,132349,5156104,0.3609
2019-04-26,HDFCBANK,EQ,2263.45,2265.9,2285,2256.9,2275.8,2280.95,2270.33,2926892,6.64502E+14,121538,2070242,0.7073
2019-04-30,ICICIBANK,EQ,407.2,407.75,409.8,403.3,405.75,407.5,407.21,19375553,7.88996E+14,226795,9182849,0.4739
2019-04-30,AXISBANK,EQ,759.9,759.95,769.7,755.8,765,766.85,764.69,12434805,9.50877E+14,163833,6203595,0.4989
2019-04-30,HDFCBANK,EQ,2280.95,2285,2320,2278.4,2319,2317.45,2306.89,3134209,7.23027E+14,189638,1946319,0.621
2019-05-02,ICICIBANK,EQ,407.5,403.7,405,394.4,394.75,395.55,399.85,16572948,6.62674E+14,190606,7007278,0.4228
2019-05-02,AXISBANK,EQ,766.85,765.4,767.8,748.05,751.95,752.35,759.27,7033021,5.33993E+14,118878,3653935,0.5195
2019-05-02,HDFCBANK,EQ,2317.45,2323.5,2359.65,2317.5,2356,2355.8,2345.11,4292325,1.0066E+15,173788,2770290,0.6454
2019-05-03,ICICIBANK,EQ,395.55,397.15,405.2,394.7,402.75,401.8,400.66,24431248,9.78861E+14,212947,11814839,0.4836
2019-05-03,AXISBANK,EQ,752.35,754.15,763.8,753.45,754.9,757.3,758.82,5970814,4.53076E+14,139633,2636170,0.4415
2019-05-03,HDFCBANK,EQ,2355.8,2364.2,2378,2356.5,2365,2367.95,2370.96,3087880,7.32124E+14,97641,2009621,0.6508
2019-05-06,ICICIBANK,EQ,401.8,396.5,404.9,394.65,401.8,401.3,400.54,20751521,8.31173E+14,158585,6561764,0.3162
2019-05-06,AXISBANK,EQ,757.3,746,753.4,744.1,748,747.45,748.59,5909936,4.42413E+14,110405,3340102,0.5652
2019-05-06,HDFCBANK,EQ,2367.95,2348,2351.9,2317.05,2327.9,2328.45,2338.56,3437023,8.03768E+14,111177,2333530,0.6789
2019-05-07,ICICIBANK,EQ,401.3,398,407.35,384.3,386.2,386.5,397.17,41519416,1.64902E+15,279913,12560621,0.3025
2019-05-07,AXISBANK,EQ,747.45,751.85,755.5,740,744.85,741.85,748.48,5071941,3.79623E+14,141094,2404026,0.474
2019-05-07,HDFCBANK,EQ,2328.45,2351.9,2358,2318,2320.1,2322.35,2338.9,2481051,5.80293E+14,114540,1326590,0.5347
2019-05-08,ICICIBANK,EQ,386.5,386.3,390,380.1,382.4,382.2,384.93,22509400,8.66464E+14,220402,8104302,0.36
2019-05-08,AXISBANK,EQ,741.85,741.9,744.75,733.35,735.1,735.5,737.58,6739894,4.97121E+14,118950,3373685,0.5006
2019-05-08,HDFCBANK,EQ,2322.35,2322.55,2323.8,2288,2309,2307.25,2304.51,3016052,6.95052E+14,101965,1942147,0.6439
2019-05-09,ICICIBANK,EQ,382.2,380.95,385.7,377.55,382,381.4,382.09,19739885,7.54239E+14,252857,7510168,0.3805
2019-05-09,AXISBANK,EQ,735.5,733.9,740.5,729.4,732.35,731,734.6,4193451,3.0805E+14,75621,1409191,0.336
2019-05-09,HDFCBANK,EQ,2307.25,2300,2300,2271.6,2292,2290.9,2287.67,2256931,5.16312E+14,129719,1470611,0.6516
2019-05-10,ICICIBANK,EQ,381.4,383.5,389.2,382.25,383.65,385.1,385.98,18361701,7.08728E+14,147926,7700101,0.4194
2019-05-10,AXISBANK,EQ,731,734.4,738.5,729.5,732.55,735.05,735.71,3913815,2.87943E+14,114875,1569735,0.4011
2019-05-10,HDFCBANK,EQ,2290.9,2291.35,2324.9,2291.35,2296.5,2296.5,2306.93,2648550,6.11001E+14,79307,1542118,0.5822
2019-05-13,ICICIBANK,EQ,385.1,385,385.75,375.25,377.4,376.3,380.82,13828080,5.26605E+14,140044,5744146,0.4154
2019-05-13,AXISBANK,EQ,735.05,734,742.85,730,732,732.1,736.74,5891071,4.34017E+14,142075,2615724,0.444
2019-05-13,HDFCBANK,EQ,2296.5,2296.05,2313.35,2280,2287.3,2287.2,2297.73,2767908,6.35989E+14,145875,1652663,0.5971
2019-05-14,ICICIBANK,EQ,376.3,378.1,386.75,376.5,381.5,380.4,382.41,21481226,8.21466E+14,181017,9813797,0.4569
2019-05-14,AXISBANK,EQ,732.1,729.4,738.5,722.5,732.2,731.35,731.77,7049134,5.15835E+14,173149,3407311,0.4834
2019-05-14,HDFCBANK,EQ,2287.2,2296.7,2311,2275.55,2288,2287.9,2288.05,2623686,6.00312E+14,171946,1599018,0.6095
2019-05-15,ICICIBANK,EQ,380.4,382.35,384.5,375.8,376.8,377.05,381.46,16183425,6.17338E+14,150965,7830233,0.4838
2019-05-15,AXISBANK,EQ,731.35,735.8,737.7,716.1,717.35,721.95,728.8,4849130,3.53404E+14,137346,2087259,0.4304
2019-05-15,HDFCBANK,EQ,2287.9,2296,2307.2,2282.2,2286.7,2286.7,2297.43,2239087,5.14415E+14,116090,1491767,0.6662
2019-05-16,ICICIBANK,EQ,377.05,379,385,377.55,382.95,382.5,380.92,13430281,5.11588E+14,105722,6124585,0.456
2019-05-16,AXISBANK,EQ,721.95,720.95,735,718.7,733.55,731.85,727.72,5142617,3.74236E+14,93557,1956007,0.3804
2019-05-16,HDFCBANK,EQ,2286.7,2280.55,2319,2280,2312.35,2310.65,2295.63,2012534,4.62003E+14,74658,1362529,0.677
2019-05-17,ICICIBANK,EQ,382.5,381.2,392,380.75,391.15,389.7,386.58,19096980,7.38254E+14,215267,9504205,0.4977
2019-05-17,AXISBANK,EQ,731.85,731.8,752.15,727.2,750.3,748.95,740.19,9072242,6.71522E+14,138079,4315608,0.4757
2019-05-17,HDFCBANK,EQ,2310.65,2313,2369.3,2311.6,2365,2362.1,2334.59,3689695,8.61392E+14,133531,2409732,0.6531
2019-05-20,ICICIBANK,EQ,389.7,405.25,414,402,408.25,407.7,409.17,33350816,1.36461E+15,259299,17858206,0.5355
2019-05-20,AXISBANK,EQ,748.95,760.2,790.65,760.2,782.5,782.4,777.93,15866697,1.23432E+15,185366,9107718,0.574
2019-05-20,HDFCBANK,EQ,2362.1,2408,2438.7,2380,2428,2432.35,2405.29,4424908,1.06432E+15,185496,2520312,0.5696
2019-05-21,ICICIBANK,EQ,407.7,408.6,410.8,397.6,400.3,400.15,404.16,18286421,7.39065E+14,163681,8285172,0.4531
2019-05-21,AXISBANK,EQ,782.4,789.7,791.8,771.05,773.1,772.95,781.48,9251548,7.2299E+14,175600,4957358,0.5358
2019-05-21,HDFCBANK,EQ,2432.35,2438,2449.4,2399.45,2408.95,2403.7,2427,2581294,6.2648E+14,168751,1406311,0.5448
2019-05-22,ICICIBANK,EQ,400.15,403,408.4,401.55,405.4,405.35,406.02,15370847,6.24085E+14,158227,5697524,0.3707
2019-05-22,AXISBANK,EQ,772.95,774.8,784,770.2,778,779.15,779.54,5928186,4.62124E+14,95012,2751821,0.4642
2019-05-22,HDFCBANK,EQ,2403.7,2411.85,2426,2394.25,2410,2405.75,2412.93,2846665,6.8688E+14,123668,1745539,0.6132
2019-05-23,ICICIBANK,EQ,405.35,414,427.95,407.4,411.5,410.85,417.39,43279956,1.80645E+15,298790,18815234,0.4347
2019-05-23,AXISBANK,EQ,779.15,788,804.3,770.6,776.15,776.4,790.45,14776218,1.16799E+15,188660,6675797,0.4518
2019-05-23,HDFCBANK,EQ,2405.75,2409,2439.9,2319.1,2350,2332.1,2386.08,8270499,1.9734E+15,278878,4999099,0.6044
2019-05-24,ICICIBANK,EQ,410.85,415.5,433.55,412.65,432.5,431.75,424.41,37708344,1.60038E+15,229368,22581012,0.5988
2019-05-24,AXISBANK,EQ,776.4,779.45,795.9,778.5,791.65,793.2,788.24,9323114,7.34888E+14,144678,4635643,0.4972
2019-05-24,HDFCBANK,EQ,2332.1,2359.7,2386.15,2340.15,2372.9,2373.35,2360.61,3423200,8.08085E+14,152871,1979076,0.5781
2019-05-27,ICICIBANK,EQ,431.75,432.25,438.8,429.65,435.05,435.5,433.75,23397222,1.01486E+15,179032,9734571,0.4161
2019-05-27,AXISBANK,EQ,793.2,794,816.4,787.2,814,813.9,804.17,9128216,7.3406E+14,120198,4149897,0.4546
2019-05-27,HDFCBANK,EQ,2373.35,2378.9,2421.9,2372.25,2404.85,2408.35,2402.57,3012256,7.23716E+14,112244,1926428,0.6395
2019-05-28,ICICIBANK,EQ,435.5,435.05,439.2,428.1,437,434.3,433.06,23389724,1.01292E+15,186290,13518653,0.578
2019-05-28,AXISBANK,EQ,813.9,816.3,822.1,801,808,808.4,809.32,13473187,1.09042E+15,207712,7643885,0.5673
2019-05-28,HDFCBANK,EQ,2408.35,2416.5,2420,2387.05,2420,2416.2,2403.58,1841210,4.42549E+14,89218,953903,0.5181
2019-05-29,ICICIBANK,EQ,434.3,428.6,430.45,422.1,423.5,423.3,425.79,22132254,9.42377E+14,179051,11899915,0.5377
2019-05-29,AXISBANK,EQ,808.4,806.75,813,802.1,802.65,804.7,806.27,5958128,4.80384E+14,107154,2687836,0.4511
2019-05-29,HDFCBANK,EQ,2416.2,2410.2,2430.8,2410.2,2418,2416.9,2421.3,1868804,4.52493E+14,90042,1016105,0.5437
2019-05-30,ICICIBANK,EQ,423.3,420.85,428,419.6,427.95,426.2,424.71,18281037,7.7641E+14,135223,9961132,0.5449
2019-05-30,AXISBANK,EQ,804.7,803.25,814.2,803.25,808.75,807.55,808.62,6414384,5.18677E+14,100377,2949048,0.4598
2019-05-30,HDFCBANK,EQ,2416.9,2416,2447.9,2413.05,2440,2439.55,2435.84,2339800,5.69938E+14,89490,1309509,0.5597
2019-05-31,ICICIBANK,EQ,426.2,427,430.2,414.3,421.6,423.7,424.04,24644955,1.04504E+15,244210,12780612,0.5186
2019-05-31,AXISBANK,EQ,807.55,811,818.7,793.2,811,808.3,810.89,11140585,9.03379E+14,133429,6461987,0.58
2019-05-31,HDFCBANK,EQ,2439.55,2456.8,2465,2356.8,2426,2425.35,2436.13,4946270,1.20497E+15,192477,2747731,0.5555
2019-06-03,ICICIBANK,EQ,423.7,426,426.4,419.6,422.85,422.9,423.15,17125380,7.24655E+14,224891,9558226,0.5581
2019-06-03,AXISBANK,EQ,808.3,813.55,814.65,803.1,813,812.65,808.93,6427567,5.19948E+14,123928,3445276,0.536
2019-06-03,HDFCBANK,EQ,2425.35,2427,2459.8,2424.95,2454,2457.1,2447.39,2120215,5.18898E+14,119007,1144855,0.54
2019-06-04,ICICIBANK,EQ,422.9,417.7,422.75,417.5,419,419.1,420,14514451,6.09607E+14,113081,6162784,0.4246
2019-06-04,AXISBANK,EQ,812.65,807.55,827.75,805.5,823.9,822.8,818.36,9515354,7.787E+14,139685,3786856,0.398
2019-06-04,HDFCBANK,EQ,2457.1,2455,2465.75,2441.05,2455,2452.3,2454.96,1610747,3.95432E+14,82409,831892,0.5165
2019-06-06,ICICIBANK,EQ,419.1,417.4,417.85,410.35,411.3,411.55,414.37,17762399,7.3602E+14,157316,10147552,0.5713
2019-06-06,AXISBANK,EQ,822.8,824,825.95,805.8,811.1,807.7,815.75,14728937,1.20151E+15,176099,8946487,0.6074
2019-06-06,HDFCBANK,EQ,2452.3,2453.2,2470,2413.35,2427.8,2423.35,2440.37,3908731,9.53875E+14,156152,2798039,0.7158
2019-06-07,ICICIBANK,EQ,411.55,413.5,418.95,407.9,417.45,416.6,414.74,14107696,5.85103E+14,147237,4487315,0.3181
2019-06-07,AXISBANK,EQ,807.7,811.1,813.25,801.3,804,804,806.59,6884094,5.55265E+14,120625,3143949,0.4567
2019-06-07,HDFCBANK,EQ,2423.35,2425.65,2454.25,2409,2447.05,2447.65,2435.83,1992733,4.85395E+14,109779,1067657,0.5358
2019-06-10,ICICIBANK,EQ,416.6,418.9,422.75,413,416.1,416.1,417.03,13074522,5.45243E+14,148593,5308196,0.406
2019-06-10,AXISBANK,EQ,804,807.4,816.75,807.4,815,814.15,811.78,5923875,4.8089E+14,90022,2679641,0.4523
2019-06-10,HDFCBANK,EQ,2447.65,2469.95,2469.95,2432.1,2442.6,2440.2,2444.94,1769285,4.32579E+14,111556,846619,0.4785
2019-06-11,ICICIBANK,EQ,416.1,418.45,423.7,413.05,422,421.35,419.85,10939138,4.59281E+14,111196,4402035,0.4024
2019-06-11,AXISBANK,EQ,814.15,817.15,821.45,807,815.2,814.8,814.67,5471529,4.45751E+14,102606,2789810,0.5099
2019-06-11,HDFCBANK,EQ,2440.2,2451.5,2459.9,2440.35,2446.5,2448.4,2449.47,1775823,4.34982E+14,114762,1055368,0.5943
2019-06-12,ICICIBANK,EQ,421.35,422,422,414.8,418.6,418,417.27,11136959,4.64716E+14,96797,6062635,0.5444
2019-06-12,AXISBANK,EQ,814.8,814.05,815.75,809.1,815.75,813.55,811.77,4707478,3.82138E+14,100246,2082894,0.4425
2019-06-12,HDFCBANK,EQ,2448.4,2445,2448.4,2423.65,2430.8,2427.05,2432.41,1827155,4.44439E+14,100566,1260698,0.69
2019-06-13,ICICIBANK,EQ,418,416.7,422.3,415.3,420.15,419.6,418.62,12164077,5.09212E+14,126343,6873248,0.565
2019-06-13,AXISBANK,EQ,813.55,811.25,823.4,810.75,822.25,820.15,817.42,9056584,7.40307E+14,101941,5424511,0.599
2019-06-13,HDFCBANK,EQ,2427.05,2435.95,2452,2415.95,2443,2444.7,2429.67,2776987,6.74715E+14,116879,1917518,0.6905
2019-06-14,AXISBANK,EQ,820.15,820.1,823.1,797.45,801.25,801.2,810.53,8919370,7.22939E+14,122917,4863287,0.5453
2019-06-14,ICICIBANK,EQ,419.6,420.3,422,416.1,417.6,417.75,418.86,8601256,3.60275E+14,114906,3354907,0.39
2019-06-14,HDFCBANK,EQ,2444.7,2442.95,2458.95,2425,2433.8,2435.1,2443.97,2989230,7.3056E+14,108789,2064787,0.6907
2019-06-17,AXISBANK,EQ,801.2,800.1,801,775.1,780.9,777.7,783.64,10151212,7.95494E+14,171883,5456338,0.5287
2019-06-17,ICICIBANK,EQ,417.75,418.95,419.7,413.15,414.8,414.2,415.63,9539802,3.96498E+14,83520,5031954,0.5175
2019-06-17,HDFCBANK,EQ,2435.1,2435,2439.9,2417.3,2422,2422,2427.31,3202505,7.77347E+14,119659,2438391,0.754
2019-06-18,ICICIBANK,EQ,414.2,415.45,426.05,415.1,422.4,422.15,421.58,17761348,7.48779E+14,167423,7976778,0.4409
2019-06-18,AXISBANK,EQ,777.7,781.95,784.85,770.1,775.1,775.75,778.57,8347632,6.4992E+14,157966,4325495,0.5071
2019-06-18,HDFCBANK,EQ,2422,2418,2432,2404,2418,2417.25,2416.67,3104913,7.50354E+14,149049,1949262,0.6188
2019-06-19,ICICIBANK,EQ,422.15,423.75,426,417.35,421.1,419.8,422.34,17010384,7.18411E+14,160346,9449985,0.5555
2019-06-19,AXISBANK,EQ,775.75,780.8,789,763.35,773.2,770.7,778.98,6411258,4.99424E+14,104647,2137920,0.3335
2019-06-19,HDFCBANK,EQ,2417.25,2427,2444.9,2416.7,2435.45,2428.35,2431.33,2686069,6.53072E+14,118428,1681891,0.6262
2019-06-20,ICICIBANK,EQ,419.8,419.75,434.65,419,433,433.4,427.74,24315929,1.04009E+15,234583,15283821,0.6286
2019-06-20,AXISBANK,EQ,770.7,772,775.45,758.85,771.5,771.4,766.07,9190732,7.04073E+14,181863,5064279,0.551
2019-06-20,HDFCBANK,EQ,2428.35,2428.35,2437,2414.6,2425.7,2426.35,2428.38,2792873,6.78215E+14,129225,1928319,0.6904
2019-06-21,ICICIBANK,EQ,433.4,434.2,435.2,428.85,431,430.8,431.95,13909654,6.00833E+14,112785,6871863,0.494
2019-06-21,AXISBANK,EQ,771.4,774.75,778.25,762.8,770,771.05,770.38,12610688,9.71505E+14,155373,8135075,0.6451
2019-06-21,HDFCBANK,EQ,2426.35,2426,2429.7,2405.65,2418.75,2414.2,2416.28,3312565,8.00408E+14,114329,2607579,0.7872
2019-06-24,ICICIBANK,EQ,430.8,431.45,433.8,428.2,430.15,429.45,430.92,8545999,3.68262E+14,121147,4603634,0.5387
2019-06-24,AXISBANK,EQ,771.05,771,775.25,761,762.6,762.85,766.74,4866859,3.73163E+14,106040,2189822,0.4499
